landuse;unit;geo\time;2016 ;2013 
TOTAL;KM2;FRY40;2504 ;:
TOTAL;KM2;FRY5;367 ;:
TOTAL;KM2;FRY50;367 ;:
TOTAL;KM2;HR;56594 ;56594 
TOTAL;KM2;HR0;56594 ;56594 
TOTAL;KM2;HR03;24705 ;24705 
TOTAL;KM2;HR031;3588 ;3588 
TOTAL;KM2;HR032;5353 ;5353 
TOTAL;KM2;HR033;3646 ;3646 
TOTAL;KM2;HR034;2984 ;2984 
TOTAL;KM2;HR035;4540 ;4540 
TOTAL;KM2;HR036;2813 ;2813 
TOTAL;KM2;HR037;1781 ;1781 
TOTAL;KM2;HR04;31889 ;31889 
TOTAL;KM2;HR041;641 ;641 
TOTAL;KM2;HR042;3060 ;3060 
TOTAL;KM2;HR043;1229 ;1229 
TOTAL;KM2;HR044;1262 ;1262 
TOTAL;KM2;HR045;1748 ;1748 
TOTAL;KM2;HR046;729 ;729 
TOTAL;KM2;HR047;2640 ;2640 
TOTAL;KM2;HR048;2024 ;2024 
TOTAL;KM2;HR049;1823 ;1823 
TOTAL;KM2;HR04A;2030 ;2030 
TOTAL;KM2;HR04B;4155 ;4155 
TOTAL;KM2;HR04C;2454 ;2454 
TOTAL;KM2;HR04D;3626 ;3626 
TOTAL;KM2;HR04E;4468 ;4468 
TOTAL;KM2;HU;93012 ;93013 
TOTAL;KM2;HU1;6916 ;6916 
TOTAL;KM2;HU10;:;6916 
TOTAL;KM2;HU101;:;525 
TOTAL;KM2;HU102;:;6391 
TOTAL;KM2;HU11;525 ;:
TOTAL;KM2;HU110;525 ;:
TOTAL;KM2;HU12;6391 ;:
TOTAL;KM2;HU120;6391 ;:
TOTAL;KM2;HU2;36611 ;36612 
TOTAL;KM2;HU21;11086 ;11086 
TOTAL;KM2;HU211;4359 ;4359 
TOTAL;KM2;HU212;2264 ;2264 
TOTAL;KM2;HU213;4463 ;4463 
TOTAL;KM2;HU22;11328 ;11329 
TOTAL;KM2;HU221;4208 ;4208 
TOTAL;KM2;HU222;3336 ;3336 
TOTAL;KM2;HU223;3784 ;3784 
TOTAL;KM2;HU23;14197 ;14197 
TOTAL;KM2;HU231;4429 ;4429 
TOTAL;KM2;HU232;6065 ;6065 
TOTAL;KM2;HU233;3703 ;3703 
TOTAL;KM2;HU3;49485 ;49485 
TOTAL;KM2;HU31;13426 ;13426 
TOTAL;KM2;HU311;7245 ;7245 
TOTAL;KM2;HU312;3637 ;3637 
TOTAL;KM2;HU313;2544 ;2544 
TOTAL;KM2;HU32;17723 ;17723 
TOTAL;KM2;HU321;6209 ;6209 
TOTAL;KM2;HU322;5582 ;5582 
TOTAL;KM2;HU323;5932 ;5932 
TOTAL;KM2;HU33;18336 ;18336 
TOTAL;KM2;HU331;8444 ;8444 
TOTAL;KM2;HU332;5630 ;5630 
TOTAL;KM2;HU333;4262 ;4262 
TOTAL;KM2;IE;69947 ;69946 
TOTAL;KM2;IE0;69947 ;69946 
TOTAL;KM2;IE01;:;33273 
TOTAL;KM2;IE011;:;12339 
TOTAL;KM2;IE012;:;6651 
TOTAL;KM2;IE013;:;14283 
TOTAL;KM2;IE02;:;36673 
TOTAL;KM2;IE021;:;926 
TOTAL;KM2;IE022;:;6062 
TOTAL;KM2;IE023;:;7977 
TOTAL;KM2;IE024;:;9455 
TOTAL;KM2;IE025;:;12253 
TOTAL;KM2;IE04;25796 ;:
TOTAL;KM2;IE041;11513 ;:
TOTAL;KM2;IE042;14283 ;:
TOTAL;KM2;IE05;29685 ;:
TOTAL;KM2;IE051;10236 ;:
TOTAL;KM2;IE052;7196 ;:
TOTAL;KM2;IE053;12253 ;:
TOTAL;KM2;IE06;14466 ;:
TOTAL;KM2;IE061;926 ;:
TOTAL;KM2;IE062;6889 ;:
TOTAL;KM2;IE063;6651 ;:
TOTAL;KM2;IS;102679 ;102679 
TOTAL;KM2;IS0;102679 ;102679 
TOTAL;KM2;IS00;102679 ;102679 
TOTAL;KM2;IS001;1044 ;1044 
TOTAL;KM2;IS002;101635 ;101635 
TOTAL;KM2;IT;302073 ;302073 
TOTAL;KM2;ITC;57928 ;57928 
TOTAL;KM2;ITC1;25387 ;25387 
TOTAL;KM2;ITC11;6827 ;6827 
TOTAL;KM2;ITC12;2082 ;2082 
TOTAL;KM2;ITC13;913 ;913 
TOTAL;KM2;ITC14;2261 ;2261 
TOTAL;KM2;ITC15;1340 ;1340 
TOTAL;KM2;ITC16;6895 ;6895 
TOTAL;KM2;ITC17;1510 ;1510 
TOTAL;KM2;ITC18;3559 ;3559 
TOTAL;KM2;ITC2;3261 ;3261 
TOTAL;KM2;ITC20;3261 ;3261 
TOTAL;KM2;ITC3;5416 ;5416 
TOTAL;KM2;ITC31;1155 ;1155 
TOTAL;KM2;ITC32;1546 ;1546 
TOTAL;KM2;ITC33;1834 ;1834 
TOTAL;KM2;ITC34;881 ;881 
TOTAL;KM2;ITC4;23864 ;23864 
TOTAL;KM2;ITC41;1198 ;1198 
TOTAL;KM2;ITC42;1279 ;1279 
TOTAL;KM2;ITC43;815 ;815 
TOTAL;KM2;ITC44;3196 ;3196 
TOTAL;KM2;ITC46;2746 ;2746 
TOTAL;KM2;ITC47;4786 ;4786 
TOTAL;KM2;ITC48;2969 ;2969 
TOTAL;KM2;ITC49;783 ;783 
TOTAL;KM2;ITC4A;1770 ;1770 
TOTAL;KM2;ITC4B;2341 ;2341 
TOTAL;KM2;ITC4C;1576 ;1576 
TOTAL;KM2;ITC4D;405 ;405 
TOTAL;KM2;ITF;73800 ;73800 
TOTAL;KM2;ITF1;10833 ;10833 
TOTAL;KM2;ITF11;5049 ;5049 
TOTAL;KM2;ITF12;1954 ;1954 
TOTAL;KM2;ITF13;1230 ;1230 
TOTAL;KM2;ITF14;2600 ;2600 
TOTAL;KM2;ITF2;4461 ;4461 
TOTAL;KM2;ITF21;1535 ;1535 
TOTAL;KM2;ITF22;2926 ;2926 
TOTAL;KM2;ITF3;13670 ;13670 
TOTAL;KM2;ITF31;2651 ;2651 
TOTAL;KM2;ITF32;2080 ;2080 
TOTAL;KM2;ITF33;1179 ;1179 
TOTAL;KM2;ITF34;2806 ;2806 
TOTAL;KM2;ITF35;4954 ;4954 
TOTAL;KM2;ITF4;19541 ;19541 
TOTAL;KM2;ITF43;2467 ;2467 
TOTAL;KM2;ITF44;1861 ;1861 
TOTAL;KM2;ITF45;2799 ;2799 
TOTAL;KM2;ITF46;7008 ;7008 
TOTAL;KM2;ITF47;3863 ;3863 
TOTAL;KM2;ITF48;1543 ;1543 
TOTAL;KM2;ITF5;10073 ;10073 
TOTAL;KM2;ITF51;6594 ;6594 
TOTAL;KM2;ITF52;3479 ;3479 
TOTAL;KM2;ITF6;15222 ;15222 
TOTAL;KM2;ITF61;6710 ;6710 
TOTAL;KM2;ITF62;1736 ;1736 
TOTAL;KM2;ITF63;2415 ;2415 
TOTAL;KM2;ITF64;1151 ;1151 
TOTAL;KM2;ITF65;3210 ;3210 
TOTAL;KM2;ITG;49933 ;49933 
TOTAL;KM2;ITG1;25833 ;25833 
TOTAL;KM2;ITG11;2470 ;2470 
TOTAL;KM2;ITG12;5009 ;5009 
TOTAL;KM2;ITG13;3266 ;3266 
TOTAL;KM2;ITG14;3053 ;3053 
TOTAL;KM2;ITG15;2138 ;2138 
TOTAL;KM2;ITG16;2575 ;2575 
TOTAL;KM2;ITG17;3574 ;3574 
TOTAL;KM2;ITG18;1624 ;1624 
TOTAL;KM2;ITG19;2124 ;2124 
TOTAL;KM2;ITG2;24100 ;24100 
TOTAL;KM2;ITG25;4286 ;4286 
TOTAL;KM2;ITG26;3932 ;3932 
TOTAL;KM2;ITG27;4570 ;4570 
TOTAL;KM2;ITG28;3034 ;3034 
TOTAL;KM2;ITG29;3406 ;3406 
TOTAL;KM2;ITG2A;1855 ;1855 
TOTAL;KM2;ITG2B;1517 ;1517 
TOTAL;KM2;ITG2C;1500 ;1500 
TOTAL;KM2;ITH;62327 ;62327 
TOTAL;KM2;ITH1;7398 ;7398 
TOTAL;KM2;ITH10;7398 ;7398 
TOTAL;KM2;ITH2;6207 ;6207 
TOTAL;KM2;ITH20;6207 ;6207 
TOTAL;KM2;ITH3;18407 ;18407 
TOTAL;KM2;ITH31;3096 ;3096 
TOTAL;KM2;ITH32;2723 ;2723 
TOTAL;KM2;ITH33;3672 ;3672 
TOTAL;KM2;ITH34;2480 ;2480 
TOTAL;KM2;ITH35;2473 ;2473 
TOTAL;KM2;ITH36;2144 ;2144 
TOTAL;KM2;ITH37;1819 ;1819 
TOTAL;KM2;ITH4;7862 ;7862 
TOTAL;KM2;ITH41;2275 ;2275 
TOTAL;KM2;ITH42;4907 ;4907 
TOTAL;KM2;ITH43;467 ;467 
TOTAL;KM2;ITH44;213 ;213 
TOTAL;KM2;ITH5;22453 ;22453 
TOTAL;KM2;ITH51;2586 ;2586 
TOTAL;KM2;ITH52;3448 ;3448 
TOTAL;KM2;ITH53;2291 ;2291 
TOTAL;KM2;ITH54;2688 ;2688 
TOTAL;KM2;ITH55;3703 ;3703 
TOTAL;KM2;ITH56;2635 ;2635 
TOTAL;KM2;ITH57;1859 ;1859 
TOTAL;KM2;ITH58;2378 ;2378 
TOTAL;KM2;ITH59;865 ;865 
TOTAL;KM2;ITI;58085 ;58085 
TOTAL;KM2;ITI1;22988 ;22988 
TOTAL;KM2;ITI11;1155 ;1155 
TOTAL;KM2;ITI12;1773 ;1773 
TOTAL;KM2;ITI13;964 ;964 
TOTAL;KM2;ITI14;3514 ;3514 
TOTAL;KM2;ITI15;366 ;366 
TOTAL;KM2;ITI16;1214 ;1214 
TOTAL;KM2;ITI17;2445 ;2445 
TOTAL;KM2;ITI18;3233 ;3233 
TOTAL;KM2;ITI19;3821 ;3821 
TOTAL;KM2;ITI1A;4503 ;4503 
TOTAL;KM2;ITI2;8464 ;8464 
TOTAL;KM2;ITI21;6337 ;6337 
TOTAL;KM2;ITI22;2127 ;2127 
TOTAL;KM2;ITI3;9401 ;9401 
TOTAL;KM2;ITI31;2568 ;2568 
TOTAL;KM2;ITI32;1963 ;1963 
TOTAL;KM2;ITI33;2779 ;2779 
TOTAL;KM2;ITI34;1228 ;1228 
TOTAL;KM2;ITI35;863 ;863 
TOTAL;KM2;ITI4;17232 ;17232 
TOTAL;KM2;ITI41;3615 ;3615 
TOTAL;KM2;ITI42;2751 ;2751 
TOTAL;KM2;ITI43;5363 ;5363 
TOTAL;KM2;ITI44;2256 ;2256 
TOTAL;KM2;ITI45;3247 ;3247 
TOTAL;KM2;LI;160 ;160 
TOTAL;KM2;LI0;160 ;160 
TOTAL;KM2;LI00;160 ;160 
TOTAL;KM2;LI000;160 ;160 
TOTAL;KM2;LT;65284 ;65286 
TOTAL;KM2;LT0;65284 ;65286 
TOTAL;KM2;LT00;:;65286 
TOTAL;KM2;LT001;:;5418 
TOTAL;KM2;LT002;:;8086 
TOTAL;KM2;LT003;:;5222 
TOTAL;KM2;LT004;:;4465 
TOTAL;KM2;LT005;:;7878 
TOTAL;KM2;LT006;:;8537 
TOTAL;KM2;LT007;:;4408 
TOTAL;KM2;LT008;:;4349 
TOTAL;KM2;LT009;:;7191 
TOTAL;KM2;LT00A;:;9730 
TOTAL;KM2;LT01;9730 ;:
TOTAL;KM2;LT011;9730 ;:
TOTAL;KM2;LT02;55554 ;:
TOTAL;KM2;LT021;5418 ;:
TOTAL;KM2;LT022;8086 ;:
TOTAL;KM2;LT023;5222 ;:
TOTAL;KM2;LT024;4465 ;:
TOTAL;KM2;LT025;7878 ;:
TOTAL;KM2;LT026;8537 ;:
TOTAL;KM2;LT027;4408 ;:
TOTAL;KM2;LT028;4349 ;:
TOTAL;KM2;LT029;7191 ;:
TOTAL;KM2;LU;2595 ;2595 
TOTAL;KM2;LU0;2595 ;2595 
TOTAL;KM2;LU00;2595 ;2595 
TOTAL;KM2;LU000;2595 ;2595 
TOTAL;KM2;LV;64586 ;64586 
TOTAL;KM2;LV0;64586 ;64586 
TOTAL;KM2;LV00;64586 ;64586 
TOTAL;KM2;LV003;13603 ;13603 
TOTAL;KM2;LV005;14547 ;14547 
TOTAL;KM2;LV006;304 ;304 
TOTAL;KM2;LV007;10140 ;10140 
TOTAL;KM2;LV008;15252 ;15252 
TOTAL;KM2;LV009;10740 ;10740 
TOTAL;KM2;ME;13882 ;13882 
TOTAL;KM2;ME0;13882 ;13882 
TOTAL;KM2;ME00;13882 ;13882 
TOTAL;KM2;ME000;13882 ;13882 
TOTAL;KM2;MK;25434 ;25435 
TOTAL;KM2;MK0;25434 ;25435 
TOTAL;KM2;MK00;25434 ;25435 
TOTAL;KM2;MK001;4063 ;4063 
TOTAL;KM2;MK002;3537 ;3537 
TOTAL;KM2;MK003;3605 ;3605 
TOTAL;KM2;MK004;2766 ;2766 
TOTAL;KM2;MK005;4909 ;4909 
TOTAL;KM2;MK006;2432 ;2432 
TOTAL;KM2;MK007;2309 ;2309 
TOTAL;KM2;MK008;1813 ;1813 
TOTAL;KM2;MT;316 ;315 
TOTAL;KM2;MT0;316 ;315 
TOTAL;KM2;MT00;316 ;315 
TOTAL;KM2;MT001;247 ;247 
TOTAL;KM2;MT002;69 ;69 
TOTAL;KM2;NL;37378 ;37368 
TOTAL;KM2;NL1;9082 ;9080 
TOTAL;KM2;NL11;2405 ;2406 
TOTAL;KM2;NL111;851 ;851 
TOTAL;KM2;NL112;273 ;273 
TOTAL;KM2;NL113;1281 ;1281 
TOTAL;KM2;NL12;3997 ;3994 
TOTAL;KM2;NL121;:;1684 
TOTAL;KM2;NL122;:;1144 
TOTAL;KM2;NL123;:;1165 
TOTAL;KM2;NL124;1606 ;:
TOTAL;KM2;NL125;1385 ;:
TOTAL;KM2;NL126;1006 ;:
TOTAL;KM2;NL13;2680 ;2680 
TOTAL;KM2;NL131;1061 ;1061 
TOTAL;KM2;NL132;924 ;924 
TOTAL;KM2;NL133;695 ;695 
TOTAL;KM2;NL2;10971 ;10971 
TOTAL;KM2;NL21;3421 ;3421 
TOTAL;KM2;NL211;1492 ;1492 
TOTAL;KM2;NL212;425 ;425 
TOTAL;KM2;NL213;1504 ;1504 
TOTAL;KM2;NL22;5137 ;5137 
TOTAL;KM2;NL221;1861 ;1861 
TOTAL;KM2;NL224;756 ;756 
TOTAL;KM2;NL225;1561 ;1561 
TOTAL;KM2;NL226;959 ;959 
TOTAL;KM2;NL23;2413 ;2413 
TOTAL;KM2;NL230;2413 ;2413 
TOTAL;KM2;NL3;10034 ;10027 
TOTAL;KM2;NL31;1449 ;1449 
TOTAL;KM2;NL310;1449 ;1449 
TOTAL;KM2;NL32;3403 ;3405 
TOTAL;KM2;NL321;1515 ;1515 
TOTAL;KM2;NL322;:;281 
TOTAL;KM2;NL323;173 ;173 
TOTAL;KM2;NL324;137 ;137 
TOTAL;KM2;NL325;128 ;128 
TOTAL;KM2;NL326;:;897 
TOTAL;KM2;NL327;273 ;273 
TOTAL;KM2;NL328;302 ;:
TOTAL;KM2;NL329;875 ;:
TOTAL;KM2;NL33;3247 ;3237 
TOTAL;KM2;NL332;263 ;263 
TOTAL;KM2;NL333;155 ;155 
TOTAL;KM2;NL337;298 ;298 
TOTAL;KM2;NL338;:;461 
TOTAL;KM2;NL339;:;1547 
TOTAL;KM2;NL33A;513 ;513 
TOTAL;KM2;NL33B;521 ;:
TOTAL;KM2;NL33C;1497 ;:
TOTAL;KM2;NL34;1935 ;1936 
TOTAL;KM2;NL341;749 ;749 
TOTAL;KM2;NL342;1186 ;1186 
TOTAL;KM2;NL4;7291 ;7291 
TOTAL;KM2;NL41;5082 ;5082 
TOTAL;KM2;NL411;1303 ;1303 
TOTAL;KM2;NL412;933 ;933 
TOTAL;KM2;NL413;1388 ;1388 
TOTAL;KM2;NL414;1458 ;1458 
TOTAL;KM2;NL42;2209 ;2209 
TOTAL;KM2;NL421;854 ;854 
TOTAL;KM2;NL422;695 ;695 
TOTAL;KM2;NL423;660 ;660 
TOTAL;KM2;NO;323381 ;323380 
TOTAL;KM2;NO0;323381 ;323380 
TOTAL;KM2;NO01;5371 ;5371 
TOTAL;KM2;NO011;454 ;454 
TOTAL;KM2;NO012;4917 ;4917 
TOTAL;KM2;NO02;52590 ;52590 
TOTAL;KM2;NO021;27398 ;27398 
TOTAL;KM2;NO022;25192 ;25192 
TOTAL;KM2;NO03;36598 ;36598 
TOTAL;KM2;NO031;4176 ;4176 
TOTAL;KM2;NO032;14911 ;14911 
TOTAL;KM2;NO033;2218 ;2218 
TOTAL;KM2;NO034;15293 ;15293 
TOTAL;KM2;NO04;25776 ;25777 
TOTAL;KM2;NO041;9147 ;9147 
TOTAL;KM2;NO042;7266 ;7266 
TOTAL;KM2;NO043;9363 ;9363 
TOTAL;KM2;NO05;49081 ;49080 
TOTAL;KM2;NO051;15404 ;15404 
TOTAL;KM2;NO052;18599 ;18599 
TOTAL;KM2;NO053;15078 ;15078 
TOTAL;KM2;NO06;41183 ;41183 
TOTAL;KM2;NO060;41183 ;:
TOTAL;KM2;NO061;:;18808 
TOTAL;KM2;NO062;:;22375 
TOTAL;KM2;NO07;112782 ;112782 
TOTAL;KM2;NO071;38315 ;38315 
TOTAL;KM2;NO072;25858 ;25858 
TOTAL;KM2;NO073;48609 ;48609 
TOTAL;KM2;PL;311928 ;311928 
TOTAL;KM2;PL1;:;53778 
TOTAL;KM2;PL11;:;18219 
TOTAL;KM2;PL113;:;293 
TOTAL;KM2;PL114;:;2206 
TOTAL;KM2;PL115;:;5971 
TOTAL;KM2;PL116;:;5667 
TOTAL;KM2;PL117;:;4082 
TOTAL;KM2;PL12;:;35559 
TOTAL;KM2;PL127;:;517 
TOTAL;KM2;PL128;:;5763 
TOTAL;KM2;PL129;:;5104 
TOTAL;KM2;PL12A;:;4304 
TOTAL;KM2;PL12B;:;5255 
TOTAL;KM2;PL12C;:;3352 
TOTAL;KM2;PL12D;:;6505 
TOTAL;KM2;PL12E;:;4759 
TOTAL;KM2;PL2;27516 ;27518 
TOTAL;KM2;PL21;15183 ;15184 
TOTAL;KM2;PL213;327 ;327 
TOTAL;KM2;PL214;4054 ;4054 
TOTAL;KM2;PL217;2605 ;2605 
TOTAL;KM2;PL218;3525 ;3525 
TOTAL;KM2;PL219;2632 ;2632 
TOTAL;KM2;PL21A;2040 ;2040 
TOTAL;KM2;PL22;12333 ;12334 
TOTAL;KM2;PL224;3049 ;3049 
TOTAL;KM2;PL225;2353 ;2353 
TOTAL;KM2;PL227;1352 ;1352 
TOTAL;KM2;PL228;1576 ;1576 
TOTAL;KM2;PL229;879 ;879 
TOTAL;KM2;PL22A;380 ;380 
TOTAL;KM2;PL22B;1800 ;1800 
TOTAL;KM2;PL22C;944 ;944 
TOTAL;KM2;PL3;:;74864 
TOTAL;KM2;PL31;:;25123 
TOTAL;KM2;PL311;:;5977 
TOTAL;KM2;PL312;:;9291 
TOTAL;KM2;PL314;:;4221 
TOTAL;KM2;PL315;:;5634 
TOTAL;KM2;PL32;:;17846 
TOTAL;KM2;PL323;:;5537 
TOTAL;KM2;PL324;:;4293 
TOTAL;KM2;PL325;:;3551 
TOTAL;KM2;PL326;:;4465 
TOTAL;KM2;PL33;:;11709 
TOTAL;KM2;PL331;:;5031 
TOTAL;KM2;PL332;:;6678 
TOTAL;KM2;PL34;:;20187 
TOTAL;KM2;PL343;:;5133 
TOTAL;KM2;PL344;:;8817 
TOTAL;KM2;PL345;:;6237 
TOTAL;KM2;PL4;66257 ;66258 
TOTAL;KM2;PL41;29826 ;29827 
TOTAL;KM2;PL411;6459 ;6459 
TOTAL;KM2;PL414;6397 ;6397 
TOTAL;KM2;PL415;262 ;262 
TOTAL;KM2;PL416;5786 ;5786 
TOTAL;KM2;PL417;5995 ;5995 
TOTAL;KM2;PL418;4927 ;4927 
TOTAL;KM2;PL42;22443 ;22443 
TOTAL;KM2;PL424;301 ;301 
TOTAL;KM2;PL426;4365 ;4365 
TOTAL;KM2;PL427;10339 ;10339 
TOTAL;KM2;PL428;7438 ;7438 
TOTAL;KM2;PL43;13988 ;13988 
TOTAL;KM2;PL431;6113 ;6113 
TOTAL;KM2;PL432;7875 ;7875 
TOTAL;KM2;PL5;29359 ;29358 
TOTAL;KM2;PL51;19947 ;19947 
TOTAL;KM2;PL514;293 ;293 
TOTAL;KM2;PL515;5569 ;5569 
TOTAL;KM2;PL516;3473 ;3473 
TOTAL;KM2;PL517;4180 ;4180 
TOTAL;KM2;PL518;6432 ;6432 
TOTAL;KM2;PL52;9412 ;9411 
TOTAL;KM2;PL523;4092 ;4092 
TOTAL;KM2;PL524;5320 ;5320 
TOTAL;KM2;PL6;60153 ;60152 
TOTAL;KM2;PL61;17972 ;17972 
TOTAL;KM2;PL613;2916 ;2916 
TOTAL;KM2;PL616;4054 ;4054 
TOTAL;KM2;PL617;4006 ;4006 
TOTAL;KM2;PL618;3340 ;3340 
TOTAL;KM2;PL619;3656 ;3656 
TOTAL;KM2;PL62;24011 ;24011 
TOTAL;KM2;PL621;7334 ;7334 
TOTAL;KM2;PL622;10330 ;10330 
TOTAL;KM2;PL623;6347 ;6347 
TOTAL;KM2;PL63;18170 ;18170 
TOTAL;KM2;PL633;414 ;414 
TOTAL;KM2;PL634;4303 ;4303 
TOTAL;KM2;PL636;5246 ;5246 
TOTAL;KM2;PL637;4105 ;4105 
TOTAL;KM2;PL638;4102 ;4102 
TOTAL;KM2;PL7;29928 ;:
TOTAL;KM2;PL71;18219 ;:
TOTAL;KM2;PL711;293 ;:
TOTAL;KM2;PL712;2206 ;:
TOTAL;KM2;PL713;5971 ;:
TOTAL;KM2;PL714;5667 ;:
TOTAL;KM2;PL715;4082 ;:
TOTAL;KM2;PL72;11709 ;:
TOTAL;KM2;PL721;5031 ;:
TOTAL;KM2;PL722;6678 ;:
TOTAL;KM2;PL8;63156 ;:
TOTAL;KM2;PL81;25123 ;:
TOTAL;KM2;PL811;5977 ;:
TOTAL;KM2;PL812;9291 ;:
TOTAL;KM2;PL814;4221 ;:
TOTAL;KM2;PL815;5634 ;:
TOTAL;KM2;PL82;17846 ;:
TOTAL;KM2;PL821;5537 ;:
TOTAL;KM2;PL822;4293 ;:
TOTAL;KM2;PL823;3551 ;:
TOTAL;KM2;PL824;4465 ;:
TOTAL;KM2;PL84;20187 ;:
TOTAL;KM2;PL841;5133 ;:
TOTAL;KM2;PL842;8817 ;:
TOTAL;KM2;PL843;6237 ;:
TOTAL;KM2;PL9;35559 ;:
TOTAL;KM2;PL91;6104 ;:
TOTAL;KM2;PL911;517 ;:
TOTAL;KM2;PL912;3124 ;:
TOTAL;KM2;PL913;2463 ;:
TOTAL;KM2;PL92;29455 ;:
TOTAL;KM2;PL921;5763 ;:
TOTAL;KM2;PL922;5255 ;:
TOTAL;KM2;PL923;3352 ;:
TOTAL;KM2;PL924;6505 ;:
TOTAL;KM2;PL925;6044 ;:
TOTAL;KM2;PL926;2536 ;:
TOTAL;KM2;PT;92227 ;92226 
TOTAL;KM2;PT1;89103 ;89102 
TOTAL;KM2;PT11;21287 ;21286 
TOTAL;KM2;PT111;2219 ;2219 
TOTAL;KM2;PT112;1246 ;1246 
TOTAL;KM2;PT119;1451 ;1451 
TOTAL;KM2;PT11A;2041 ;2041 
TOTAL;KM2;PT11B;2922 ;2922 
TOTAL;KM2;PT11C;1832 ;1832 
TOTAL;KM2;PT11D;4032 ;4032 
TOTAL;KM2;PT11E;5544 ;5544 
TOTAL;KM2;PT15;4997 ;4997 
TOTAL;KM2;PT150;4997 ;4997 
TOTAL;KM2;PT16;28200 ;28199 
TOTAL;KM2;PT16B;2220 ;2220 
TOTAL;KM2;PT16D;1693 ;1693 
TOTAL;KM2;PT16E;4336 ;4336 
TOTAL;KM2;PT16F;2449 ;2449 
TOTAL;KM2;PT16G;3238 ;3238 
TOTAL;KM2;PT16H;4615 ;4615 
TOTAL;KM2;PT16I;3344 ;3344 
TOTAL;KM2;PT16J;6305 ;6305 
TOTAL;KM2;PT17;3015 ;3015 
TOTAL;KM2;PT170;3015 ;3015 
TOTAL;KM2;PT18;31604 ;31605 
TOTAL;KM2;PT181;5309 ;5309 
TOTAL;KM2;PT184;8543 ;8543 
TOTAL;KM2;PT185;4275 ;4275 
TOTAL;KM2;PT186;6084 ;6084 
TOTAL;KM2;PT187;7393 ;7393 
TOTAL;KM2;PT2;2322 ;2322 
TOTAL;KM2;PT20;2322 ;2322 
TOTAL;KM2;PT200;2322 ;2322 
TOTAL;KM2;PT3;802 ;802 
TOTAL;KM2;PT30;802 ;802 
TOTAL;KM2;PT300;802 ;802 
TOTAL;KM2;RO;238398 ;238397 
TOTAL;KM2;RO1;68252 ;68252 
TOTAL;KM2;RO11;34160 ;34160 
TOTAL;KM2;RO111;7539 ;7539 
TOTAL;KM2;RO112;5358 ;5358 
TOTAL;KM2;RO113;6672 ;6672 
TOTAL;KM2;RO114;6303 ;6303 
TOTAL;KM2;RO115;4420 ;4420 
TOTAL;KM2;RO116;3868 ;3868 
TOTAL;KM2;RO12;34092 ;34092 
TOTAL;KM2;RO121;6250 ;6250 
TOTAL;KM2;RO122;5361 ;5361 
TOTAL;KM2;RO123;3707 ;3707 
TOTAL;KM2;RO124;6637 ;6637 
TOTAL;KM2;RO125;6705 ;6705 
TOTAL;KM2;RO126;5432 ;5432 
TOTAL;KM2;RO2;72627 ;72625 
TOTAL;KM2;RO21;36853 ;36853 
TOTAL;KM2;RO211;6622 ;6622 
TOTAL;KM2;RO212;4987 ;4987 
TOTAL;KM2;RO213;5477 ;5477 
TOTAL;KM2;RO214;5897 ;5897 
TOTAL;KM2;RO215;8553 ;8553 
TOTAL;KM2;RO216;5317 ;5317 
TOTAL;KM2;RO22;35774 ;35772 
TOTAL;KM2;RO221;4766 ;4766 
TOTAL;KM2;RO222;6101 ;6101 
TOTAL;KM2;RO223;7104 ;7104 
TOTAL;KM2;RO224;4465 ;4465 
TOTAL;KM2;RO225;8484 ;8484 
TOTAL;KM2;RO226;4854 ;4854 
TOTAL;KM2;RO3;36271 ;36271 
TOTAL;KM2;RO31;34467 ;34467 
TOTAL;KM2;RO311;6822 ;6822 
TOTAL;KM2;RO312;5087 ;5087 
TOTAL;KM2;RO313;4056 ;4056 
TOTAL;KM2;RO314;3544 ;3544 
TOTAL;KM2;RO315;4455 ;4455 
TOTAL;KM2;RO316;4715 ;4715 
TOTAL;KM2;RO317;5788 ;5788 
TOTAL;KM2;RO32;1804 ;1804 
TOTAL;KM2;RO321;240 ;240 
TOTAL;KM2;RO322;1564 ;1564 
TOTAL;KM2;RO4;61248 ;61248 
TOTAL;KM2;RO41;29206 ;29206 
TOTAL;KM2;RO411;7425 ;7425 
TOTAL;KM2;RO412;5572 ;5572 
TOTAL;KM2;RO413;4942 ;4942 
TOTAL;KM2;RO414;5503 ;5503 
TOTAL;KM2;RO415;5764 ;5764 
TOTAL;KM2;RO42;32042 ;32042 
TOTAL;KM2;RO421;7746 ;7746 
TOTAL;KM2;RO422;8532 ;8532 
TOTAL;KM2;RO423;7072 ;7072 
TOTAL;KM2;RO424;8692 ;8692 
TOTAL;KM2;SE;447424 ;447424 
TOTAL;KM2;SE1;50307 ;50307 
TOTAL;KM2;SE11;7153 ;7153 
TOTAL;KM2;SE110;7153 ;7153 
TOTAL;KM2;SE12;43154 ;43154 
TOTAL;KM2;SE121;8608 ;8608 
TOTAL;KM2;SE122;7026 ;7026 
TOTAL;KM2;SE123;12229 ;12229 
TOTAL;KM2;SE124;9633 ;9633 
TOTAL;KM2;SE125;5658 ;5658 
TOTAL;KM2;SE2;84685 ;84685 
TOTAL;KM2;SE21;35879 ;35879 
TOTAL;KM2;SE211;11693 ;11693 
TOTAL;KM2;SE212;9384 ;9384 
TOTAL;KM2;SE213;11636 ;11636 
